id,x,y,z,au,cu
50811,58,18,0,0,0
50812,58,18,1,0,0
50813,58,18,2,0,0
50814,58,18,3,0,0
50815,58,18,4,0,0
50816,58,18,5,0,0
50817,58,18,6,0,0
50818,58,18,7,0,0
50819,58,18,8,0,0
50820,58,18,9,0,0
50821,58,18,10,0,0
50822,58,18,11,0,0
50823,58,18,12,0,0
50824,58,18,13,0,0
50825,58,18,14,0,0
50826,58,19,0,0,0
50827,58,19,1,0,0
50828,58,19,2,0,0
50829,58,19,3,0,0
50830,58,19,4,0,0
50831,58,19,5,0,0
50832,58,19,6,0,0
50833,58,19,7,0,0
50834,58,19,8,0,0
50835,58,19,9,0,0
50836,58,19,10,0,0
50837,58,19,11,0,0
50838,58,19,12,0,0
50839,58,19,13,0,0
50840,58,19,14,0,0
50841,58,20,0,0,0
50842,58,20,1,0,0
50843,58,20,2,0,0
50844,58,20,3,0,0
50845,58,20,4,0,0
50846,58,20,5,0,0
50847,58,20,6,0,0
50848,58,20,7,0,0
50849,58,20,8,0,0
50850,58,20,9,0,0
50851,58,20,10,0,0
50852,58,20,11,0,0
50853,58,20,12,0,0
50854,58,20,13,0,0
50855,58,20,14,0,0
50856,58,21,0,0,0
50857,58,21,1,0,0
50858,58,21,2,0,0
50859,58,21,3,0,0
50860,58,21,4,0,0
50861,58,21,5,0,0
50862,58,21,6,0,0
50863,58,21,7,0,0
50864,58,21,8,0,0
50865,58,21,9,0,0
50866,58,21,10,0,0
50867,58,21,11,0,0
50868,58,21,12,0,0
50869,58,21,13,0,0
50870,58,21,14,0,0
50871,58,22,0,0,0
50872,58,22,1,0,0
50873,58,22,2,0,0
50874,58,22,3,0,0
50875,58,22,4,0,0
50876,58,22,5,0,0
50877,58,22,6,0,0
50878,58,22,7,0,0
50879,58,22,8,0,0
50880,58,22,9,0,0
50881,58,22,10,0,0
50882,58,22,11,0,0
50883,58,22,12,0,0
50884,58,22,13,0,0
50885,58,22,14,0,0
50886,58,23,0,0,0
50887,58,23,1,0,0
50888,58,23,2,0,0
50889,58,23,3,0,0
50890,58,23,4,0,0
50891,58,23,5,0,0
50892,58,23,6,0,0
50893,58,23,7,0,0
50894,58,23,8,0,0
50895,58,23,9,0,0
50896,58,23,10,0,0
50897,58,23,11,0,0
50898,58,23,12,0,0
50899,58,23,13,0,0
50900,58,23,14,0,0
50901,58,24,0,0,0
50902,58,24,1,0,0
50903,58,24,2,0,0
50904,58,24,3,0,0
50905,58,24,4,0,0
50906,58,24,5,0,0
50907,58,24,6,0,0
50908,58,24,7,0,0
50909,58,24,8,0,0
50910,58,24,9,0,0
50911,58,24,10,0,0
50912,58,24,11,0,0
50913,58,24,12,0,0
50914,58,24,13,0,0
50915,58,24,14,0,0
50916,58,25,0,0,0
50917,58,25,1,0,0
50918,58,25,2,0,0
50919,58,25,3,0,0
50920,58,25,4,0,0
50921,58,25,5,0,0
50922,58,25,6,0,0
50923,58,25,7,0,0
50924,58,25,8,0,0
50925,58,25,9,0,0
50926,58,25,10,0,0
50927,58,25,11,0,0
50928,58,25,12,0,0
50929,58,25,13,0,0
50930,58,25,14,0,0
50931,58,26,0,0,0
50932,58,26,1,0,0
50933,58,26,2,0,0
50934,58,26,3,0,0
50935,58,26,4,0,0
50936,58,26,5,0,0
50937,58,26,6,0,0
50938,58,26,7,0,0
50939,58,26,8,0,0
50940,58,26,9,0,0
50941,58,26,10,0,0
50942,58,26,11,0,0
50943,58,26,12,0,0
50944,58,26,13,0,0
50945,58,26,14,0,0
50946,58,27,0,0,0
50947,58,27,1,0,0
50948,58,27,2,0,0
50949,58,27,3,0,0
50950,58,27,4,0,0
50951,58,27,5,0,0
50952,58,27,6,0,0
50953,58,27,7,0,0
50954,58,27,8,0,0
50955,58,27,9,0,0
50956,58,27,10,0,0
50957,58,27,11,0,0
50958,58,27,12,0,0
50959,58,27,13,0,0
50960,58,27,14,0,0
50961,58,28,0,0,0
50962,58,28,1,0,0
50963,58,28,2,0,0
50964,58,28,3,0,0
50965,58,28,4,0,0
50966,58,28,5,0,0
50967,58,28,6,0,0
50968,58,28,7,0,0
50969,58,28,8,0,0
50970,58,28,9,0,0
50971,58,28,10,0,0
50972,58,28,11,0,0
50973,58,28,12,0,0
50974,58,28,13,0,0
50975,58,28,14,0,0
50976,58,29,0,0,0
50977,58,29,1,0,0
50978,58,29,2,0,0
50979,58,29,3,0,0
50980,58,29,4,0,0
50981,58,29,5,0,0
50982,58,29,6,0,0
50983,58,29,7,0,0
50984,58,29,8,0,0
50985,58,29,9,0,0
50986,58,29,10,0,0
50987,58,29,11,0,0
50988,58,29,12,0,0
50989,58,29,13,0,0
50990,58,29,14,0,0
50991,58,30,0,0,0
50992,58,30,1,0,0
50993,58,30,2,0,0
50994,58,30,3,0,0
50995,58,30,4,0,0
50996,58,30,5,0,0
50997,58,30,6,0,0
50998,58,30,7,0,0
50999,58,30,8,0,0
51000,58,30,9,0,0
51001,58,30,10,0,0
51002,58,30,11,0,0
51003,58,30,12,0,0
51004,58,30,13,0,0
51005,58,30,14,0,0
51006,58,31,0,0,0
51007,58,31,1,0,0
51008,58,31,2,0,0
51009,58,31,3,0,0
51010,58,31,4,0,0
51011,58,31,5,0,0
51012,58,31,6,0,0
51013,58,31,7,0,0
51014,58,31,8,0,0
51015,58,31,9,0,0
51016,58,31,10,0,0
51017,58,31,11,0,0
51018,58,31,12,0,0
51019,58,31,13,0,0
51020,58,31,14,0,0
51021,58,32,0,0,0
51022,58,32,1,0,0
51023,58,32,2,0,0
51024,58,32,3,0,0
51025,58,32,4,0,0
51026,58,32,5,0,0
51027,58,32,6,0,0
51028,58,32,7,0,0
51029,58,32,8,0,0
51030,58,32,9,0,0
51031,58,32,10,0,0
51032,58,32,11,0,0
51033,58,32,12,0,0
51034,58,32,13,0,0
51035,58,32,14,0,0
51036,58,33,0,0,0
51037,58,33,1,0,0
51038,58,33,2,0,0
51039,58,33,3,0,0
51040,58,33,4,0,0
51041,58,33,5,0,0
51042,58,33,6,0,0
51043,58,33,7,0,0
51044,58,33,8,0,0
51045,58,33,9,0,0
51046,58,33,10,0,0
51047,58,33,11,0,0
51048,58,33,12,0,0
51049,58,33,13,0,0
51050,58,33,14,0,0
51051,58,34,0,0,0
51052,58,34,1,0,0
51053,58,34,2,0,0
51054,58,34,3,0,0
51055,58,34,4,0,0
51056,58,34,5,0,0
51057,58,34,6,0,0
51058,58,34,7,0,0
51059,58,34,8,0,0
51060,58,34,9,0,0
51061,58,34,10,0,0
51062,58,34,11,0,0
51063,58,34,12,0,0
51064,58,34,13,0,0
51065,58,34,14,0,0
51066,58,35,0,0,0
51067,58,35,1,0,0
51068,58,35,2,0,0
51069,58,35,3,0,0
51070,58,35,4,0,0
51071,58,35,5,0,0
51072,58,35,6,0,0
51073,58,35,7,0,0
51074,58,35,8,0,0
51075,58,35,9,0,0
51076,58,35,10,0,0
51077,58,35,11,0,0
51078,58,35,12,0,0
51079,58,35,13,0,0
51080,58,35,14,0,0
51081,58,36,0,0,0
51082,58,36,1,0,0
51083,58,36,2,0,0
51084,58,36,3,0,0
51085,58,36,4,0,0
51086,58,36,5,0,0
51087,58,36,6,0,0
51088,58,36,7,0,0
51089,58,36,8,0,0
51090,58,36,9,0,0
51091,58,36,10,0,0
51092,58,36,11,0,0
51093,58,36,12,0,0
51094,58,36,13,0,0
51095,58,36,14,0,0
51096,58,37,0,0,0
51097,58,37,1,0,0
51098,58,37,2,0,0
51099,58,37,3,0,0
51100,58,37,4,0,0
51101,58,37,5,0,0
51102,58,37,6,0,0
51103,58,37,7,0,0
51104,58,37,8,0,0
51105,58,37,9,0,0
51106,58,37,10,0,0
51107,58,37,11,0,0
51108,58,37,12,0,0
51109,58,37,13,0,0
51110,58,37,14,0,0
51111,58,38,0,0,0
51112,58,38,1,0,0
51113,58,38,2,0,0
51114,58,38,3,0,0
51115,58,38,4,0,0
51116,58,38,5,0,0
51117,58,38,6,0,0
51118,58,38,7,0,0
51119,58,38,8,0,0
51120,58,38,9,0,0
51121,58,38,10,0,0
51122,58,38,11,0,0
51123,58,38,12,0,0
51124,58,38,13,0,0
51125,58,38,14,0,0
51126,58,39,0,0,0
51127,58,39,1,0,0
51128,58,39,2,0,0
51129,58,39,3,0,0
51130,58,39,4,0,0
51131,58,39,5,0,0
51132,58,39,6,0,0
51133,58,39,7,0,0
51134,58,39,8,0,0
51135,58,39,9,0,0
51136,58,39,10,0,0
51137,58,39,11,0,0
51138,58,39,12,0,0
51139,58,39,13,0,0
51140,58,39,14,0,0
51141,58,40,0,0,0
51142,58,40,1,0,0
51143,58,40,2,0,0
51144,58,40,3,0,0
51145,58,40,4,0,0
51146,58,40,5,0,0
51147,58,40,6,0,0
51148,58,40,7,0,0
51149,58,40,8,0,0
51150,58,40,9,0,0
51151,58,40,10,0,0
51152,58,40,11,0,0
51153,58,40,12,0,0
51154,58,40,13,0,0
51155,58,40,14,0,0
51156,58,41,0,0,0
51157,58,41,1,0,0
51158,58,41,2,0,0
51159,58,41,3,0,0
51160,58,41,4,0,0
51161,58,41,5,0,0
51162,58,41,6,0,0
51163,58,41,7,0,0
51164,58,41,8,0,0
51165,58,41,9,0,0
51166,58,41,10,0,0
51167,58,41,11,0,0
51168,58,41,12,0,0
51169,58,41,13,0,0
51170,58,41,14,0,0
51171,58,42,0,0,0
51172,58,42,1,0,0
51173,58,42,2,0,0
51174,58,42,3,0,0
51175,58,42,4,0,0
51176,58,42,5,0,0
51177,58,42,6,0,0
51178,58,42,7,0,0
51179,58,42,8,0,0
51180,58,42,9,0,0
51181,58,42,10,0,0
51182,58,42,11,0,0
51183,58,42,12,0,0
51184,58,42,13,0,0
51185,58,42,14,0,0
51186,58,43,0,0,0
51187,58,43,1,0,0
51188,58,43,2,0,0
51189,58,43,3,0,0
51190,58,43,4,0,0
51191,58,43,5,0,0
51192,58,43,6,0,0
51193,58,43,7,0,0
51194,58,43,8,0,0
51195,58,43,9,0,0
51196,58,43,10,0,0
51197,58,43,11,0,0
51198,58,43,12,0,0
51199,58,43,13,0,0
51200,58,43,14,0,0
51201,58,44,0,0,0
51202,58,44,1,0,0
51203,58,44,2,0,0
51204,58,44,3,0,0
51205,58,44,4,0,0
51206,58,44,5,0,0
51207,58,44,6,0,0
51208,58,44,7,0,0
51209,58,44,8,0,0
51210,58,44,9,0,0
51211,58,44,10,0,0
51212,58,44,11,0,0
51213,58,44,12,0,0
51214,58,44,13,0,0
51215,58,44,14,0,0
51216,58,45,0,0,0
51217,58,45,1,0,0
51218,58,45,2,0,0
51219,58,45,3,0,0
51220,58,45,4,0,0
51221,58,45,5,0,0
51222,58,45,6,0,0
51223,58,45,7,0,0
51224,58,45,8,0,0
51225,58,45,9,0,0
51226,58,45,10,0,0
51227,58,45,11,0,0
51228,58,45,12,0,0
51229,58,45,13,0,0
51230,58,45,14,0,0
51231,58,46,0,0,0
51232,58,46,1,0,0
51233,58,46,2,0,0
51234,58,46,3,0,0
51235,58,46,4,0,0
51236,58,46,5,0,0
51237,58,46,6,0,0
51238,58,46,7,0,0
51239,58,46,8,0,0
51240,58,46,9,0,0
51241,58,46,10,0,0
51242,58,46,11,0,0
51243,58,46,12,0,0
51244,58,46,13,0,0
51245,58,46,14,0,0
51246,58,47,0,0,0
51247,58,47,1,0,0
51248,58,47,2,0,0
51249,58,47,3,0,0
51250,58,47,4,0,0
51251,58,47,5,0,0
51252,58,47,6,0,0
51253,58,47,7,0,0
51254,58,47,8,0,0
51255,58,47,9,0,0
51256,58,47,10,0,0
51257,58,47,11,0,0
51258,58,47,12,0,0
51259,58,47,13,0,0
51260,58,47,14,0,0
51261,58,48,0,0,0
51262,58,48,1,0,0
51263,58,48,2,0,0
51264,58,48,3,0,0
51265,58,48,4,0,0
51266,58,48,5,0,0
51267,58,48,6,0,0
51268,58,48,7,0,0
51269,58,48,8,0,0
51270,58,48,9,0,0
51271,58,48,10,0,0
51272,58,48,11,0,0
51273,58,48,12,0,0
51274,58,48,13,0,0
51275,58,48,14,0,0
51276,58,49,0,0,0
51277,58,49,1,0,0
51278,58,49,2,0,0
51279,58,49,3,0,0
51280,58,49,4,0,0
51281,58,49,5,0,0
51282,58,49,6,0,0
51283,58,49,7,0,0
51284,58,49,8,0,0
51285,58,49,9,0,0
51286,58,49,10,0,0
51287,58,49,11,0,0
51288,58,49,12,0,0
51289,58,49,13,0,0
51290,58,49,14,0,0
51291,58,50,0,0,0
51292,58,50,1,0,0
51293,58,50,2,0,0
51294,58,50,3,0,0
51295,58,50,4,0,0
51296,58,50,5,0,0
51297,58,50,6,0,0
51298,58,50,7,0,0
51299,58,50,8,0,0
51300,58,50,9,0,0
51301,58,50,10,0,0
51302,58,50,11,0,0
51303,58,50,12,0,0
51304,58,50,13,0,0
51305,58,50,14,0,0
51306,58,51,0,0,0
51307,58,51,1,0,0
51308,58,51,2,0,0
51309,58,51,3,0,0
51310,58,51,4,0,0
51311,58,51,5,0,0
51312,58,51,6,0,0
51313,58,51,7,0,0
51314,58,51,8,0,0
51315,58,51,9,0,0
51316,58,51,10,0,0
51317,58,51,11,0,0
51318,58,51,12,0,0
51319,58,51,13,0,0
51320,58,51,14,0,0
51321,58,52,0,0,0
51322,58,52,1,0,0
51323,58,52,2,0,0
51324,58,52,3,0,0
51325,58,52,4,0,0
51326,58,52,5,0,0
51327,58,52,6,0,0
51328,58,52,7,0,0
51329,58,52,8,0,0
51330,58,52,9,0,0
51331,58,52,10,0,0
51332,58,52,11,0,0
51333,58,52,12,0,0
51334,58,52,13,0,0
51335,58,52,14,0,0
51336,58,53,0,0,0
51337,58,53,1,0,0
51338,58,53,2,0,0
51339,58,53,3,0,0
51340,58,53,4,0,0
51341,58,53,5,0,0
51342,58,53,6,0,0
51343,58,53,7,0,0
51344,58,53,8,0,0
51345,58,53,9,0,0
51346,58,53,10,0,0
51347,58,53,11,0,0
51348,58,53,12,0,0
51349,58,53,13,0,0
51350,58,53,14,0,0
51351,58,54,0,0,0
51352,58,54,1,0,0
51353,58,54,2,0,0
51354,58,54,3,0,0
51355,58,54,4,0,0
51356,58,54,5,0,0
51357,58,54,6,0,0
51358,58,54,7,0,0
51359,58,54,8,0,0
51360,58,54,9,0,0
51361,58,54,10,0,0
51362,58,54,11,0,0
51363,58,54,12,0,0
51364,58,54,13,0,0
51365,58,54,14,0,0
51366,58,54,15,0,0
51367,58,55,0,0,0
51368,58,55,1,0,0
51369,58,55,2,0,0
51370,58,55,3,0,0
51371,58,55,4,0,0
51372,58,55,5,0,0
51373,58,55,6,0,0
51374,58,55,7,0,0
51375,58,55,8,0,0
51376,58,55,9,0,0
51377,58,55,10,0,0
51378,58,55,11,0,0
51379,58,55,12,0,0
51380,58,55,13,0,0
51381,58,55,14,0,0
51382,58,55,15,0,0
51383,58,56,0,0,0
51384,58,56,1,0,0
51385,58,56,2,0,0
51386,58,56,3,0,0
51387,58,56,4,0,0
51388,58,56,5,0,0
51389,58,56,6,0,0
51390,58,56,7,0,0
51391,58,56,8,0,0
51392,58,56,9,0,0
51393,58,56,10,0,0
51394,58,56,11,0,0
51395,58,56,12,0,0
51396,58,56,13,0,0
51397,58,56,14,0,0
51398,58,56,15,0,0
51399,58,57,0,0,0
51400,58,57,1,0,0
51401,58,57,2,0,0
51402,58,57,3,0,0
51403,58,57,4,0,0
51404,58,57,5,0,0
51405,58,57,6,0,0
51406,58,57,7,0,0
51407,58,57,8,0,0
51408,58,57,9,0,0
51409,58,57,10,0,0
51410,58,57,11,0,0
51411,58,57,12,0,0
51412,58,57,13,0,0
51413,58,57,14,0,0
51414,58,57,15,0,0
51415,58,57,16,0,0
51416,58,58,0,0,0
51417,58,58,1,0,0
51418,58,58,2,0,0
51419,58,58,3,0,0
51420,58,58,4,0,0
51421,58,58,5,0,0
51422,58,58,6,0,0
51423,58,58,7,0,0
51424,58,58,8,0,0
51425,58,58,9,0,0
51426,58,58,10,0,0
51427,58,58,11,0,0
51428,58,58,12,0,0
51429,58,58,13,0,0
51430,58,58,14,0,0
51431,58,58,15,0,0
51432,58,58,16,0,0
51433,58,59,0,0,0
51434,58,59,1,0,0
51435,58,59,2,0,0
51436,58,59,3,0,0
51437,58,59,4,0,0
51438,58,59,5,0,0
51439,58,59,6,0,0
51440,58,59,7,0,0
51441,58,59,8,0,0
51442,58,59,9,0,0
51443,58,59,10,0,0
51444,58,59,11,0,0
51445,58,59,12,0,0
51446,58,59,13,0,0
51447,58,59,14,0,0
51448,58,59,15,0,0
51449,58,59,16,0,0
51450,59,0,0,0,0
51451,59,0,1,0,0
51452,59,0,2,0,0
51453,59,0,3,0,0
51454,59,0,4,0,0
51455,59,0,5,0,0
51456,59,0,6,0,0
51457,59,0,7,0,0
51458,59,0,8,0,0
51459,59,0,9,0,0
51460,59,0,10,0,0
51461,59,0,11,0,0
51462,59,0,12,0,0
51463,59,0,13,0,0
51464,59,1,0,0,0
51465,59,1,1,0,0
51466,59,1,2,0,0
51467,59,1,3,0,0
51468,59,1,4,0,0
51469,59,1,5,0,0
51470,59,1,6,0,0
51471,59,1,7,0,0
51472,59,1,8,0,0
51473,59,1,9,0,0
51474,59,1,10,0,0
51475,59,1,11,0,0
51476,59,1,12,0,0
51477,59,1,13,0,0
51478,59,2,0,0,0
51479,59,2,1,0,0
51480,59,2,2,0,0
51481,59,2,3,0,0
51482,59,2,4,0,0
51483,59,2,5,0,0
51484,59,2,6,0,0
51485,59,2,7,0,0
51486,59,2,8,0,0
51487,59,2,9,0,0
51488,59,2,10,0,0
51489,59,2,11,0,0
51490,59,2,12,0,0
51491,59,2,13,0,0
51492,59,3,0,0,0
51493,59,3,1,0,0
51494,59,3,2,0,0
51495,59,3,3,0,0
51496,59,3,4,0,0
51497,59,3,5,0,0
51498,59,3,6,0,0
51499,59,3,7,0,0
51500,59,3,8,0,0
51501,59,3,9,0,0
51502,59,3,10,0,0
51503,59,3,11,0,0
51504,59,3,12,0,0
51505,59,3,13,0,0
51506,59,4,0,0,0
51507,59,4,1,0,0
51508,59,4,2,0,0
51509,59,4,3,0,0
51510,59,4,4,0,0
51511,59,4,5,0,0
51512,59,4,6,0,0
51513,59,4,7,0,0
51514,59,4,8,0,0
51515,59,4,9,0,0
51516,59,4,10,0,0
51517,59,4,11,0,0
51518,59,4,12,0,0
51519,59,4,13,0,0
51520,59,4,14,0,0
51521,59,5,0,0,0
51522,59,5,1,0,0
51523,59,5,2,0,0
51524,59,5,3,0,0
51525,59,5,4,0,0
51526,59,5,5,0,0
51527,59,5,6,0,0
51528,59,5,7,0,0
51529,59,5,8,0,0
51530,59,5,9,0,0
51531,59,5,10,0,0
51532,59,5,11,0,0
51533,59,5,12,0,0
51534,59,5,13,0,0
51535,59,5,14,0,0
51536,59,6,0,0,0
51537,59,6,1,0,0
51538,59,6,2,0,0
51539,59,6,3,0,0
51540,59,6,4,0,0
51541,59,6,5,0,0
51542,59,6,6,0,0
51543,59,6,7,0,0
51544,59,6,8,0,0
51545,59,6,9,0,0
51546,59,6,10,0,0
51547,59,6,11,0,0
51548,59,6,12,0,0
51549,59,6,13,0,0
51550,59,6,14,0,0
51551,59,7,0,0,0
51552,59,7,1,0,0
51553,59,7,2,0,0
51554,59,7,3,0,0
51555,59,7,4,0,0
51556,59,7,5,0,0
51557,59,7,6,0,0
51558,59,7,7,0,0
51559,59,7,8,0,0
51560,59,7,9,0,0
51561,59,7,10,0,0
51562,59,7,11,0,0
51563,59,7,12,0,0
51564,59,7,13,0,0
51565,59,7,14,0,0
51566,59,8,0,0,0
51567,59,8,1,0,0
51568,59,8,2,0,0
51569,59,8,3,0,0
51570,59,8,4,0,0
51571,59,8,5,0,0
51572,59,8,6,0,0
51573,59,8,7,0,0
51574,59,8,8,0,0
51575,59,8,9,0,0
51576,59,8,10,0,0
51577,59,8,11,0,0
51578,59,8,12,0,0
51579,59,8,13,0,0
51580,59,8,14,0,0
51581,59,9,0,0,0
51582,59,9,1,0,0
51583,59,9,2,0,0
51584,59,9,3,0,0
51585,59,9,4,0,0
51586,59,9,5,0,0
51587,59,9,6,0,0
51588,59,9,7,0,0
51589,59,9,8,0,0
51590,59,9,9,0,0
51591,59,9,10,0,0
51592,59,9,11,0,0
51593,59,9,12,0,0
51594,59,9,13,0,0
51595,59,9,14,0,0
51596,59,10,0,0,0
51597,59,10,1,0,0
51598,59,10,2,0,0
51599,59,10,3,0,0
51600,59,10,4,0,0
51601,59,10,5,0,0
51602,59,10,6,0,0
51603,59,10,7,0,0
51604,59,10,8,0,0
51605,59,10,9,0,0
51606,59,10,10,0,0
51607,59,10,11,0,0
51608,59,10,12,0,0
51609,59,10,13,0,0
51610,59,10,14,0,0
51611,59,11,0,0,0
51612,59,11,1,0,0
51613,59,11,2,0,0
51614,59,11,3,0,0
51615,59,11,4,0,0
51616,59,11,5,0,0
51617,59,11,6,0,0
51618,59,11,7,0,0
51619,59,11,8,0,0
51620,59,11,9,0,0
51621,59,11,10,0,0
51622,59,11,11,0,0
51623,59,11,12,0,0
51624,59,11,13,0,0
51625,59,11,14,0,0
51626,59,12,0,0,0
51627,59,12,1,0,0
51628,59,12,2,0,0
51629,59,12,3,0,0
51630,59,12,4,0,0
51631,59,12,5,0,0
51632,59,12,6,0,0
51633,59,12,7,0,0
51634,59,12,8,0,0
51635,59,12,9,0,0
51636,59,12,10,0,0
51637,59,12,11,0,0
51638,59,12,12,0,0
51639,59,12,13,0,0
51640,59,12,14,0,0
51641,59,13,0,0,0
51642,59,13,1,0,0
51643,59,13,2,0,0
51644,59,13,3,0,0
51645,59,13,4,0,0
51646,59,13,5,0,0
51647,59,13,6,0,0
51648,59,13,7,0,0
51649,59,13,8,0,0
51650,59,13,9,0,0
51651,59,13,10,0,0
51652,59,13,11,0,0
51653,59,13,12,0,0
51654,59,13,13,0,0
51655,59,13,14,0,0
51656,59,14,0,0,0
51657,59,14,1,0,0
51658,59,14,2,0,0
51659,59,14,3,0,0
51660,59,14,4,0,0
51661,59,14,5,0,0
51662,59,14,6,0,0
51663,59,14,7,0,0
51664,59,14,8,0,0
51665,59,14,9,0,0
51666,59,14,10,0,0
51667,59,14,11,0,0
51668,59,14,12,0,0
51669,59,14,13,0,0
51670,59,14,14,0,0
51671,59,15,0,0,0
51672,59,15,1,0,0
51673,59,15,2,0,0
51674,59,15,3,0,0
51675,59,15,4,0,0
51676,59,15,5,0,0
51677,59,15,6,0,0
51678,59,15,7,0,0
51679,59,15,8,0,0
51680,59,15,9,0,0
51681,59,15,10,0,0
51682,59,15,11,0,0
51683,59,15,12,0,0
51684,59,15,13,0,0
51685,59,15,14,0,0
51686,59,16,0,0,0
51687,59,16,1,0,0
51688,59,16,2,0,0
51689,59,16,3,0,0
51690,59,16,4,0,0
51691,59,16,5,0,0
51692,59,16,6,0,0
51693,59,16,7,0,0
51694,59,16,8,0,0
51695,59,16,9,0,0
51696,59,16,10,0,0
51697,59,16,11,0,0
51698,59,16,12,0,0
51699,59,16,13,0,0
51700,59,16,14,0,0
51701,59,17,0,0,0
51702,59,17,1,0,0
51703,59,17,2,0,0
51704,59,17,3,0,0
51705,59,17,4,0,0
51706,59,17,5,0,0
51707,59,17,6,0,0
51708,59,17,7,0,0
51709,59,17,8,0,0
51710,59,17,9,0,0
51711,59,17,10,0,0
51712,59,17,11,0,0
51713,59,17,12,0,0
51714,59,17,13,0,0
51715,59,17,14,0,0
51716,59,18,0,0,0
51717,59,18,1,0,0
51718,59,18,2,0,0
51719,59,18,3,0,0
51720,59,18,4,0,0
51721,59,18,5,0,0
51722,59,18,6,0,0
51723,59,18,7,0,0
51724,59,18,8,0,0
51725,59,18,9,0,0
51726,59,18,10,0,0
51727,59,18,11,0,0
51728,59,18,12,0,0
51729,59,18,13,0,0
51730,59,18,14,0,0
51731,59,19,0,0,0
51732,59,19,1,0,0
51733,59,19,2,0,0
51734,59,19,3,0,0
51735,59,19,4,0,0
51736,59,19,5,0,0
51737,59,19,6,0,0
51738,59,19,7,0,0
51739,59,19,8,0,0
51740,59,19,9,0,0
51741,59,19,10,0,0
51742,59,19,11,0,0
51743,59,19,12,0,0
51744,59,19,13,0,0
51745,59,19,14,0,0
51746,59,20,0,0,0
51747,59,20,1,0,0
51748,59,20,2,0,0
51749,59,20,3,0,0
51750,59,20,4,0,0
51751,59,20,5,0,0
51752,59,20,6,0,0
51753,59,20,7,0,0
51754,59,20,8,0,0
51755,59,20,9,0,0
51756,59,20,10,0,0
51757,59,20,11,0,0
51758,59,20,12,0,0
51759,59,20,13,0,0
51760,59,20,14,0,0
51761,59,21,0,0,0
51762,59,21,1,0,0
51763,59,21,2,0,0
51764,59,21,3,0,0
51765,59,21,4,0,0
51766,59,21,5,0,0
51767,59,21,6,0,0
51768,59,21,7,0,0
51769,59,21,8,0,0
51770,59,21,9,0,0
51771,59,21,10,0,0
51772,59,21,11,0,0
51773,59,21,12,0,0
51774,59,21,13,0,0
51775,59,21,14,0,0
51776,59,22,0,0,0
51777,59,22,1,0,0
51778,59,22,2,0,0
51779,59,22,3,0,0
51780,59,22,4,0,0
51781,59,22,5,0,0
51782,59,22,6,0,0
51783,59,22,7,0,0
51784,59,22,8,0,0
51785,59,22,9,0,0
51786,59,22,10,0,0
51787,59,22,11,0,0
51788,59,22,12,0,0
51789,59,22,13,0,0
51790,59,22,14,0,0
51791,59,23,0,0,0
51792,59,23,1,0,0
51793,59,23,2,0,0
51794,59,23,3,0,0
51795,59,23,4,0,0
51796,59,23,5,0,0
51797,59,23,6,0,0
51798,59,23,7,0,0
51799,59,23,8,0,0
51800,59,23,9,0,0
51801,59,23,10,0,0
51802,59,23,11,0,0
51803,59,23,12,0,0
51804,59,23,13,0,0
51805,59,23,14,0,0
51806,59,24,0,0,0
51807,59,24,1,0,0
51808,59,24,2,0,0
51809,59,24,3,0,0
51810,59,24,4,0,0
51811,59,24,5,0,0
51812,59,24,6,0,0
51813,59,24,7,0,0
51814,59,24,8,0,0
51815,59,24,9,0,0
51816,59,24,10,0,0
51817,59,24,11,0,0
51818,59,24,12,0,0
51819,59,24,13,0,0
51820,59,24,14,0,0
51821,59,25,0,0,0
51822,59,25,1,0,0
51823,59,25,2,0,0
51824,59,25,3,0,0
51825,59,25,4,0,0
51826,59,25,5,0,0
51827,59,25,6,0,0
51828,59,25,7,0,0
51829,59,25,8,0,0
51830,59,25,9,0,0
51831,59,25,10,0,0
51832,59,25,11,0,0
51833,59,25,12,0,0
51834,59,25,13,0,0
51835,59,25,14,0,0
51836,59,26,0,0,0
51837,59,26,1,0,0
51838,59,26,2,0,0
51839,59,26,3,0,0
51840,59,26,4,0,0
51841,59,26,5,0,0
51842,59,26,6,0,0
51843,59,26,7,0,0
51844,59,26,8,0,0
51845,59,26,9,0,0
51846,59,26,10,0,0
51847,59,26,11,0,0
51848,59,26,12,0,0
51849,59,26,13,0,0
51850,59,26,14,0,0
51851,59,27,0,0,0
51852,59,27,1,0,0
51853,59,27,2,0,0
51854,59,27,3,0,0
51855,59,27,4,0,0
51856,59,27,5,0,0
51857,59,27,6,0,0
51858,59,27,7,0,0
51859,59,27,8,0,0
51860,59,27,9,0,0
51861,59,27,10,0,0
51862,59,27,11,0,0
51863,59,27,12,0,0
51864,59,27,13,0,0
51865,59,27,14,0,0
51866,59,28,0,0,0
51867,59,28,1,0,0
51868,59,28,2,0,0
51869,59,28,3,0,0
51870,59,28,4,0,0
51871,59,28,5,0,0
51872,59,28,6,0,0
51873,59,28,7,0,0
51874,59,28,8,0,0
51875,59,28,9,0,0
51876,59,28,10,0,0
51877,59,28,11,0,0
51878,59,28,12,0,0
51879,59,28,13,0,0
51880,59,28,14,0,0
51881,59,29,0,0,0
51882,59,29,1,0,0
51883,59,29,2,0,0
51884,59,29,3,0,0
51885,59,29,4,0,0
